OrderDate,StockDate,OrderNumber,OrderQuantity,ProductKey,AccountKey,TerritoryKey,OrderLineItem
03.04.2024,02.03.2023,SO65512,1,220,15067,7,3
03.04.2024,12/22/2022,SO65512,1,594,15067,7,1
03.04.2024,2/18/2023,SO65520,2,223,11711,6,3
03.04.2024,12.04.2022,SO65520,2,477,11711,6,2
03.04.2024,12.04.2022,SO65520,2,478,11711,6,1
03.04.2024,02.05.2023,SO65505,2,528,20252,9,2
03.04.2024,11/30/2022,SO65505,2,536,20252,9,1
03.04.2024,11.06.2022,SO65505,1,220,20252,9,3
03.04.2024,12/30/2022,SO65521,3,477,20099,4,1
03.04.2024,11.12.2022,SO65549,1,354,11038,9,1
03.04.2024,1/16/2023,SO65517,2,464,20655,1,4
03.04.2024,2/17/2023,SO65517,2,477,20655,1,2
03.04.2024,11/26/2022,SO65517,2,478,20655,1,1
03.04.2024,12/24/2022,SO65517,2,484,20655,1,3
03.04.2024,11/24/2022,SO65516,2,477,21936,4,2
03.04.2024,01.12.2023,SO65516,2,478,21936,4,1
03.04.2024,11/23/2022,SO65516,1,214,21936,4,3
03.04.2024,1/28/2023,SO65516,1,235,21936,4,4
03.04.2024,1/16/2023,SO65529,2,539,18033,8,1
03.04.2024,01.01.2023,SO65559,2,479,14260,9,2
03.04.2024,1/18/2023,SO65559,1,567,14260,9,1
03.04.2024,11/26/2022,SO65546,1,606,24247,9,1
03.04.2024,2/15/2023,SO65548,1,471,27692,9,1
03.04.2024,2/15/2023,SO65548,1,604,27692,9,2
03.04.2024,1/23/2023,SO65526,2,480,19330,8,3
03.04.2024,11/25/2022,SO65526,2,529,19330,8,1
03.04.2024,02.11.2023,SO65526,2,539,19330,8,2
03.04.2024,11/28/2022,SO65554,1,214,17678,4,2
03.04.2024,01.01.2023,SO65554,1,581,17678,4,1
03.04.2024,1/29/2023,SO65535,2,480,29383,10,2
03.04.2024,1/30/2023,SO65535,2,538,29383,10,1
03.04.2024,11.08.2022,SO65515,2,480,23293,4,2
03.04.2024,12.02.2022,SO65515,2,536,23293,4,1
03.04.2024,1/16/2023,SO65515,1,483,23293,4,3
03.04.2024,12/13/2022,SO65537,2,528,11680,1,1
03.04.2024,11/22/2022,SO65537,1,537,11680,1,2
03.04.2024,2/17/2023,SO65528,2,539,19470,10,1
03.04.2024,01.03.2023,SO65528,1,232,19470,10,2
03.04.2024,12/15/2022,SO65542,1,223,28548,8,1
03.04.2024,01.09.2023,SO65542,1,568,28548,8,2
03.04.2024,2/14/2023,SO65508,2,485,25814,9,2
03.04.2024,1/16/2023,SO65508,2,528,25814,9,1
03.04.2024,01.07.2023,SO65508,1,220,25814,9,3
03.04.2024,02.04.2023,SO65538,3,528,12158,6,1
03.04.2024,12/25/2022,SO65538,1,220,12158,6,3
03.04.2024,01.02.2023,SO65538,1,537,12158,6,2
03.04.2024,12.05.2022,SO65539,2,485,17360,6,1
03.04.2024,12.07.2022,SO65539,1,226,17360,6,2
03.04.2024,12.06.2022,SO65533,3,538,29472,7,1
03.04.2024,12.07.2022,SO65533,2,529,29472,7,2
03.04.2024,02.10.2023,SO65533,1,471,29472,7,3
03.04.2024,11.05.2022,SO65560,2,223,12349,9,2
03.04.2024,2/15/2023,SO65560,1,563,12349,9,1
03.04.2024,12/18/2022,SO65530,2,480,12509,7,3
03.04.2024,1/24/2023,SO65530,2,528,12509,7,2
03.04.2024,2/14/2023,SO65530,1,536,12509,7,1
03.04.2024,02.10.2023,SO65547,3,480,27598,9,4
03.04.2024,02.11.2023,SO65547,2,477,27598,9,2
03.04.2024,12/21/2022,SO65547,2,479,27598,9,3
03.04.2024,12/23/2022,SO65547,1,584,27598,9,1
03.04.2024,11.05.2022,SO65540,2,477,16067,1,4
03.04.2024,11/20/2022,SO65540,2,478,16067,1,3
03.04.2024,11/30/2022,SO65540,2,484,16067,1,6
03.04.2024,11/17/2022,SO65540,2,485,16067,1,2
03.04.2024,11/30/2022,SO65540,1,487,16067,1,5
03.04.2024,01.08.2023,SO65540,1,593,16067,1,1
03.04.2024,11/22/2022,SO65552,2,529,23189,4,3
03.04.2024,01.09.2023,SO65552,2,538,23189,4,2
03.04.2024,12.04.2022,SO65552,1,214,23189,4,4
03.04.2024,12.01.2022,SO65552,1,606,23189,4,1
03.04.2024,2/14/2023,SO65551,2,477,23510,4,2
03.04.2024,12.10.2022,SO65551,2,479,23510,4,3
03.04.2024,02.11.2023,SO65551,1,605,23510,4,1
03.04.2024,1/21/2023,SO65514,2,462,29353,1,3
03.04.2024,12.03.2022,SO65514,2,529,29353,1,1
03.04.2024,1/15/2023,SO65514,1,220,29353,1,2
03.04.2024,12.12.2022,SO65523,2,481,21703,6,2
03.04.2024,11/16/2022,SO65523,2,528,21703,6,1
03.04.2024,11/14/2022,SO65543,3,477,21193,9,3
03.04.2024,01.03.2023,SO65543,2,223,21193,9,4
03.04.2024,1/19/2023,SO65543,2,479,21193,9,2
03.04.2024,12.11.2022,SO65543,1,583,21193,9,1
03.04.2024,12.02.2022,SO65544,1,387,26153,9,1
03.04.2024,12.05.2022,SO65544,1,491,26153,9,2
03.04.2024,12.01.2022,SO65519,2,477,12969,6,2
03.04.2024,11.06.2022,SO65519,2,478,12969,6,1
03.04.2024,11.05.2022,SO65519,1,232,12969,6,3
03.04.2024,02.01.2023,SO65506,2,480,18897,9,2
03.04.2024,12/25/2022,SO65506,1,537,18897,9,1
03.04.2024,1/23/2023,SO65558,2,477,15702,10,3
03.04.2024,11/18/2022,SO65558,2,479,15702,10,2
03.04.2024,01.02.2023,SO65558,2,484,15702,10,4
03.04.2024,11.10.2022,SO65558,1,561,15702,10,1
03.04.2024,11/17/2022,SO65556,1,582,18060,1,1
03.04.2024,01.10.2023,SO65510,2,485,17093,8,2
03.04.2024,12.12.2022,SO65510,1,358,17093,8,1
03.04.2024,12/13/2022,SO65527,2,480,24696,8,2
03.04.2024,11/27/2022,SO65527,2,538,24696,8,1
03.04.2024,01.08.2023,SO65541,2,477,12904,4,2
03.04.2024,12/13/2022,SO65541,2,478,12904,4,3
03.04.2024,11.12.2022,SO65541,2,480,12904,4,4
03.04.2024,11.08.2022,SO65541,1,354,12904,4,1
03.04.2024,12.05.2022,SO65509,1,489,17231,9,1
03.04.2024,11/22/2022,SO65524,2,480,18156,10,3
03.04.2024,12/16/2022,SO65524,2,528,18156,10,2
03.04.2024,11/28/2022,SO65524,1,537,18156,10,1
03.04.2024,02.11.2023,SO65525,2,528,15658,7,1
03.04.2024,11.12.2022,SO65525,2,535,15658,7,2
03.04.2024,1/16/2023,SO65525,1,215,15658,7,3
03.04.2024,1/14/2023,SO65511,2,466,17849,10,3
03.04.2024,12/16/2022,SO65511,1,235,17849,10,2
03.04.2024,1/29/2023,SO65511,1,587,17849,10,1
04.01.2024,2/20/2023,SO67362,2,528,22723,4,1
04.01.2024,12/25/2022,SO67362,1,214,22723,4,3
04.01.2024,02.09.2023,SO67362,1,536,22723,4,2
04.01.2024,1/23/2023,SO67395,2,479,27114,4,2
04.01.2024,1/30/2023,SO67395,1,563,27114,4,1
04.01.2024,12/16/2022,SO67368,2,477,18750,4,1
04.01.2024,12/19/2022,SO67359,2,480,27398,4,3
04.01.2024,1/17/2023,SO67359,2,529,27398,4,2
04.01.2024,12/17/2022,SO67359,2,538,27398,4,1
04.01.2024,02.10.2023,SO67376,2,529,24724,7,2
04.01.2024,12/14/2022,SO67376,2,539,24724,7,1
04.01.2024,12.10.2022,SO67394,2,480,18200,9,4
04.01.2024,01.03.2023,SO67394,2,528,18200,9,3
04.01.2024,02.03.2023,SO67394,2,535,18200,9,2
04.01.2024,1/20/2023,SO67394,1,598,18200,9,1
04.01.2024,1/17/2023,SO67361,2,529,11185,6,1
04.01.2024,1/30/2023,SO67361,1,540,11185,6,2
04.01.2024,12/23/2022,SO67386,2,480,13086,1,4
04.01.2024,1/18/2023,SO67386,2,528,13086,1,3
04.01.2024,12.10.2022,SO67386,1,354,13086,1,1
04.01.2024,1/15/2023,SO67386,1,537,13086,1,2
04.01.2024,02.05.2023,SO67371,2,528,25621,6,1
04.01.2024,1/22/2023,SO67371,1,214,25621,6,2
04.01.2024,1/31/2023,SO67371,1,226,25621,6,3
04.01.2024,12.11.2022,SO67412,1,214,28734,10,2
04.01.2024,1/24/2023,SO67412,1,573,28734,10,1
04.01.2024,3/16/2023,SO67372,1,486,14509,1,2
04.01.2024,12/24/2022,SO67372,1,528,14509,1,1
04.01.2024,1/26/2023,SO67366,3,477,12061,6,2
04.01.2024,1/28/2023,SO67366,2,478,12061,6,1
04.01.2024,12/23/2022,SO67356,1,229,17987,7,2
04.01.2024,01.08.2023,SO67356,1,581,17987,7,1
04.01.2024,12/13/2022,SO67357,1,488,17996,7,2
04.01.2024,12/23/2022,SO67357,1,583,17996,7,1
04.01.2024,12.12.2022,SO67379,1,537,11791,1,1
04.01.2024,1/27/2023,SO67402,2,223,18551,1,2
04.01.2024,02.08.2023,SO67402,1,581,18551,1,1
04.01.2024,01.05.2023,SO67367,1,474,17409,6,1
04.01.2024,1/22/2023,SO67411,2,479,24716,8,2
04.01.2024,02.08.2023,SO67411,1,477,24716,8,3
04.01.2024,1/23/2023,SO67411,1,484,24716,8,4
04.01.2024,01.08.2023,SO67411,1,606,24716,8,1
04.01.2024,1/31/2023,SO67354,1,214,18009,7,2
04.01.2024,2/28/2023,SO67354,1,583,18009,7,1
04.01.2024,02.06.2023,SO67390,2,478,15135,9,2
04.01.2024,2/27/2023,SO67390,1,360,15135,9,1
04.01.2024,02.08.2023,SO67390,1,477,15135,9,3
04.01.2024,03.02.2023,SO67407,2,223,20874,8,3
04.01.2024,01.04.2023,SO67407,1,229,20874,8,2
04.01.2024,12/21/2022,SO67407,1,383,20874,8,1
04.01.2024,03.10.2023,SO67365,2,477,21744,4,2
04.01.2024,02.06.2023,SO67365,2,478,21744,4,1
04.01.2024,02.04.2023,SO67365,1,215,21744,4,3
04.01.2024,02.06.2023,SO67403,1,226,18360,4,2
04.01.2024,02.01.2023,SO67403,1,580,18360,4,1
04.01.2024,03.05.2023,SO67392,2,529,26135,9,2
04.01.2024,01.02.2023,SO67392,2,539,26135,9,3
04.01.2024,2/22/2023,SO67392,1,214,26135,9,4
04.01.2024,02.10.2023,SO67392,1,383,26135,9,1
04.01.2024,01.06.2023,SO67385,3,477,16126,4,3
04.01.2024,3/15/2023,SO67385,2,478,16126,4,2
04.01.2024,1/24/2023,SO67385,1,591,16126,4,1
04.01.2024,2/22/2023,SO67383,1,214,12326,10,1
04.01.2024,02.06.2023,SO67370,2,528,20792,6,1
04.01.2024,02.06.2023,SO67370,1,215,20792,6,2
04.01.2024,1/17/2023,SO67401,2,479,21482,1,2
04.01.2024,01.01.2023,SO67401,1,383,21482,1,1
04.01.2024,1/14/2023,SO67380,2,480,14897,6,3
04.01.2024,02.06.2023,SO67380,2,484,14897,6,4
04.01.2024,1/18/2023,SO67380,2,528,14897,6,2
04.01.2024,01.07.2023,SO67380,1,537,14897,6,1
04.01.2024,2/18/2023,SO67363,3,477,11507,6,2
04.01.2024,1/26/2023,SO67363,2,223,11507,6,3
04.01.2024,12.11.2022,SO67363,2,536,11507,6,1
04.01.2024,03.06.2023,SO67399,1,214,21357,1,2
04.01.2024,2/15/2023,SO67399,1,235,21357,1,3
04.01.2024,12/29/2022,SO67399,1,389,21357,1,1
04.01.2024,03.06.2023,SO67355,1,215,25478,7,2
04.01.2024,03.10.2023,SO67355,1,583,25478,7,1
04.01.2024,1/31/2023,SO67417,1,214,27868,9,2
04.01.2024,2/22/2023,SO67417,1,575,27868,9,1
04.01.2024,1/19/2023,SO67364,3,528,23304,4,1
04.01.2024,12/17/2022,SO67364,2,480,23304,4,3
04.01.2024,1/16/2023,SO67364,2,536,23304,4,2
04.01.2024,12/22/2022,SO67373,3,485,14393,1,1
04.01.2024,12.08.2022,SO67373,2,478,14393,1,2
04.01.2024,2/15/2023,SO67384,1,215,11442,7,1
04.01.2024,2/24/2023,SO67387,1,354,16148,4,1
04.01.2024,1/21/2023,SO67381,2,480,14502,6,2
04.01.2024,03.03.2023,SO67381,1,537,14502,6,1
04.01.2024,01.11.2023,SO67378,2,477,14566,6,4
04.01.2024,1/27/2023,SO67378,2,478,14566,6,5
04.01.2024,3/13/2023,SO67378,2,485,14566,6,3
04.01.2024,12.09.2022,SO67378,2,528,14566,6,2
04.01.2024,2/16/2023,SO67378,1,229,14566,6,6
04.01.2024,01.03.2023,SO67378,1,537,14566,6,1
04.01.2024,1/23/2023,SO67391,1,387,26660,9,1
04.01.2024,2/21/2023,SO67391,1,491,26660,9,2
04.01.2024,2/17/2023,SO67410,1,215,23222,7,2
04.01.2024,01.05.2023,SO67410,1,605,23222,7,1
04.01.2024,1/28/2023,SO67388,3,478,16105,1,3
04.01.2024,02.08.2023,SO67388,2,485,16105,1,2
04.01.2024,2/20/2023,SO67388,1,214,16105,1,4
04.01.2024,12.11.2022,SO67388,1,360,16105,1,1
04.01.2024,2/23/2023,SO67351,1,232,11203,6,1
04.01.2024,12.09.2022,SO67413,1,226,25634,7,2
04.01.2024,2/18/2023,SO67413,1,581,25634,7,1
04.01.2024,2/23/2023,SO67406,2,480,18233,1,4
04.01.2024,1/17/2023,SO67406,2,529,18233,1,3
04.01.2024,01.05.2023,SO67406,2,539,18233,1,2
04.01.2024,12/17/2022,SO67406,1,582,18233,1,1
04.01.2024,01.09.2023,SO67397,2,477,23701,4,3
04.01.2024,02.08.2023,SO67397,2,479,23701,4,2
04.01.2024,01.02.2023,SO67397,1,214,23701,4,4
04.01.2024,12/26/2022,SO67397,1,604,23701,4,1
04.01.2024,01.06.2023,SO67377,2,530,17110,10,1
04.01.2024,01.04.2023,SO67377,1,220,17110,10,2
04.01.2024,1/24/2023,SO67405,2,529,18227,1,2
04.01.2024,01.04.2023,SO67405,2,539,18227,1,3
04.01.2024,12/14/2022,SO67405,1,582,18227,1,1
04.01.2024,01.10.2023,SO67415,2,480,12698,9,4
04.01.2024,1/20/2023,SO67415,2,530,12698,9,2
04.01.2024,1/28/2023,SO67415,2,541,12698,9,3
04.01.2024,2/26/2023,SO67415,1,573,12698,9,1
04.01.2024,12.04.2022,SO67409,2,477,28555,8,3
04.01.2024,12/31/2022,SO67409,2,479,28555,8,2
04.01.2024,01.09.2023,SO67409,1,389,28555,8,1
04.01.2024,12.10.2022,SO67396,1,480,23370,1,3
04.01.2024,12/21/2022,SO67396,1,538,23370,1,2
04.01.2024,2/25/2023,SO67396,1,604,23370,1,1
04.01.2024,1/23/2023,SO67393,2,466,29291,9,2
04.01.2024,02.08.2023,SO67393,1,605,29291,9,1
04.01.2024,02.12.2023,SO67408,1,220,28554,8,2
04.01.2024,01.04.2023,SO67408,1,389,28554,8,1
04.01.2024,02.08.2023,SO67404,3,539,18409,4,2
04.01.2024,12.06.2022,SO67404,1,480,18409,4,3
04.01.2024,1/14/2023,SO67404,1,580,18409,4,1
04.01.2024,12.08.2022,SO67382,3,223,12649,7,1
04.01.2024,02.05.2023,SO67374,2,223,15922,10,3
04.01.2024,1/28/2023,SO67374,1,475,15922,10,1
04.01.2024,1/21/2023,SO67374,1,491,15922,10,2
04.01.2024,2/23/2023,SO67352,2,480,22214,9,3
04.01.2024,1/28/2023,SO67352,2,528,22214,9,1
04.01.2024,02.08.2023,SO67352,1,537,22214,9,2
04.01.2024,01.07.2023,SO67360,2,480,26045,1,2
04.01.2024,1/17/2023,SO67360,2,535,26045,1,1
04.01.2024,1/31/2023,SO67400,1,214,21369,4,2
04.01.2024,12.06.2022,SO67400,1,381,21369,4,1
04.01.2024,3/14/2023,SO67369,2,528,27632,6,1
04.01.2024,01.02.2023,SO67369,1,220,27632,6,2
04.01.2024,2/24/2023,SO67353,2,528,17317,9,1
04.01.2024,12.10.2022,SO67353,2,536,17317,9,2
04.01.2024,12/25/2022,SO67353,1,220,17317,9,3
04.01.2024,03.02.2023,SO67353,1,235,17317,9,4
04.01.2024,1/28/2023,SO67375,2,484,14767,8,2
04.01.2024,01.08.2023,SO67375,2,485,14767,8,1
04.01.2024,12/20/2022,SO67398,1,215,21486,4,2
04.01.2024,01.07.2023,SO67398,1,381,21486,4,1
04.01.2024,1/20/2023,SO67358,2,480,11655,4,1
04.01.2024,03.02.2023,SO67358,2,484,11655,4,2
04.01.2024,03.12.2023,SO67414,2,462,12689,9,2
04.01.2024,03.10.2023,SO67414,1,220,12689,9,3
04.01.2024,03.06.2023,SO67414,1,573,12689,9,1
04.01.2024,01.05.2023,SO67389,3,478,15586,9,2
04.01.2024,01.05.2023,SO67389,2,223,15586,9,4
04.01.2024,02.02.2023,SO67389,2,477,15586,9,3
04.01.2024,2/23/2023,SO67389,1,356,15586,9,1
04.01.2024,1/27/2023,SO67389,1,489,15586,9,5
04.01.2024,12.05.2022,SO67416,2,479,13006,9,2
04.01.2024,12/27/2022,SO67416,1,575,13006,9,1
04.02.2024,02.12.2023,SO67448,2,480,24559,7,2
04.02.2024,1/31/2023,SO67448,2,529,24559,7,1
04.02.2024,01.06.2023,SO67447,2,530,27304,7,1
04.02.2024,2/14/2023,SO67447,2,541,27304,7,3
04.02.2024,12/14/2022,SO67447,1,223,27304,7,2
04.02.2024,1/17/2023,SO67471,1,583,17476,6,1
04.02.2024,2/20/2023,SO67455,2,482,14003,1,4
04.02.2024,1/15/2023,SO67455,2,528,14003,1,3
04.02.2024,12/31/2022,SO67455,1,535,14003,1,2
04.02.2024,12.11.2022,SO67455,1,598,14003,1,1
04.02.2024,12/17/2022,SO67473,2,223,23227,7,4
04.02.2024,01.09.2023,SO67473,2,477,23227,7,3
04.02.2024,02.10.2023,SO67473,2,479,23227,7,2
04.02.2024,12/27/2022,SO67473,1,215,23227,7,5
04.02.2024,02.07.2023,SO67473,1,606,23227,7,1
04.02.2024,01.04.2023,SO67470,1,229,20238,6,2
04.02.2024,2/24/2023,SO67470,1,387,20238,6,1
04.02.2024,02.10.2023,SO67464,2,477,27711,9,4
04.02.2024,01.07.2023,SO67464,2,479,27711,9,2
04.02.2024,1/27/2023,SO67464,1,472,27711,9,3
04.02.2024,01.06.2023,SO67464,1,584,27711,9,1
04.02.2024,01.09.2023,SO67478,2,477,11431,8,2
04.02.2024,1/26/2023,SO67478,2,479,11431,8,3
04.02.2024,03.08.2023,SO67478,1,563,11431,8,1
04.02.2024,1/17/2023,SO67430,2,477,24067,8,2
04.02.2024,02.08.2023,SO67430,2,479,24067,8,3
04.02.2024,03.01.2023,SO67430,1,220,24067,8,4
04.02.2024,01.04.2023,SO67430,1,371,24067,8,1
04.02.2024,03.02.2023,SO67458,3,477,16785,1,3
04.02.2024,1/19/2023,SO67458,2,478,16785,1,2
04.02.2024,1/14/2023,SO67458,2,484,16785,1,4
04.02.2024,12/20/2022,SO67458,1,352,16785,1,1
04.02.2024,03.10.2023,SO67459,1,571,15631,10,1
04.02.2024,03.02.2023,SO67444,2,480,27893,7,2
04.02.2024,12/24/2022,SO67444,1,540,27893,7,1
04.02.2024,12/31/2022,SO67479,3,477,29462,9,2
04.02.2024,01.03.2023,SO67479,2,479,29462,9,3
04.02.2024,12/23/2022,SO67479,1,215,29462,9,5
04.02.2024,01.12.2023,SO67479,1,473,29462,9,4
04.02.2024,2/17/2023,SO67479,1,585,29462,9,1
04.02.2024,01.09.2023,SO67446,2,477,21546,8,1
04.02.2024,03.04.2023,SO67456,3,477,13064,1,3
04.02.2024,03.06.2023,SO67456,2,478,13064,1,2
04.02.2024,12.08.2022,SO67456,2,484,13064,1,5
04.02.2024,03.01.2023,SO67456,1,352,13064,1,1
04.02.2024,02.04.2023,SO67456,1,487,13064,1,4
04.02.2024,12/30/2022,SO67463,1,381,26033,9,1
04.02.2024,3/17/2023,SO67465,1,373,21571,9,1
04.02.2024,1/17/2023,SO67477,1,214,16309,8,2
04.02.2024,1/22/2023,SO67477,1,564,16309,8,1
04.02.2024,02.08.2023,SO67436,3,528,22744,4,1
04.02.2024,2/21/2023,SO67436,2,480,22744,4,3
04.02.2024,02.06.2023,SO67436,2,484,22744,4,5
04.02.2024,2/15/2023,SO67436,1,223,22744,4,4
04.02.2024,01.05.2023,SO67436,1,536,22744,4,2
04.02.2024,1/22/2023,SO67476,2,223,28742,10,3
04.02.2024,12/27/2022,SO67476,1,214,28742,10,2
04.02.2024,12.04.2022,SO67476,1,574,28742,10,1
04.02.2024,1/28/2023,SO67427,3,477,19040,8,2
04.02.2024,12/26/2022,SO67427,2,478,19040,8,3
04.02.2024,3/16/2023,SO67427,1,362,19040,8,1
04.02.2024,01.12.2023,SO67445,3,484,12597,10,4
04.02.2024,02.11.2023,SO67445,2,480,12597,10,3
04.02.2024,01.01.2023,SO67445,2,530,12597,10,1
04.02.2024,1/20/2023,SO67445,2,541,12597,10,2
04.02.2024,1/26/2023,SO67442,2,528,14618,1,1
04.02.2024,12.08.2022,SO67442,1,220,14618,1,2
04.02.2024,12/16/2022,SO67481,2,477,12701,9,2
04.02.2024,12/25/2022,SO67481,2,479,12701,9,3
04.02.2024,3/16/2023,SO67481,2,481,12701,9,5
04.02.2024,03.07.2023,SO67481,1,214,12701,9,4
04.02.2024,01.08.2023,SO67481,1,573,12701,9,1
04.02.2024,02.06.2023,SO67426,2,530,28214,9,1
04.02.2024,02.08.2023,SO67426,1,487,28214,9,2
04.02.2024,12/20/2022,SO67418,1,220,17278,9,2
04.02.2024,12.06.2022,SO67418,1,588,17278,9,1
04.02.2024,1/25/2023,SO67468,1,214,25984,4,2
04.02.2024,02.08.2023,SO67468,1,577,25984,4,1
04.02.2024,02.05.2023,SO67429,1,356,17781,8,1
04.02.2024,1/22/2023,SO67429,1,482,17781,8,3
04.02.2024,12/26/2022,SO67429,1,485,17781,8,2
04.02.2024,1/23/2023,SO67421,2,536,16706,9,1
04.02.2024,1/13/2023,SO67443,2,480,12408,8,3
04.02.2024,3/18/2023,SO67443,2,528,12408,8,1
04.02.2024,03.11.2023,SO67443,1,537,12408,8,2
04.02.2024,12/14/2022,SO67440,2,477,16838,4,1
04.02.2024,01.03.2023,SO67440,2,482,16838,4,2
04.02.2024,12/30/2022,SO67439,2,477,18410,4,1
04.02.2024,1/19/2023,SO67439,1,489,18410,4,2
04.02.2024,01.05.2023,SO67435,2,528,26497,1,2
04.02.2024,03.12.2023,SO67435,2,535,26497,1,1
04.02.2024,12/23/2022,SO67435,1,215,26497,1,3
04.02.2024,12/16/2022,SO67475,1,605,23746,7,1
04.02.2024,02.06.2023,SO67460,1,220,28699,8,2
04.02.2024,01.04.2023,SO67460,1,572,28699,8,1
04.02.2024,02.01.2023,SO67474,1,584,13261,8,1
04.02.2024,12/21/2022,SO67424,3,528,24600,9,1
04.02.2024,3/15/2023,SO67454,2,528,13721,1,2
04.02.2024,12/27/2022,SO67454,2,535,13721,1,3
04.02.2024,02.11.2023,SO67454,1,215,13721,1,4
04.02.2024,02.12.2023,SO67454,1,597,13721,1,1
04.02.2024,3/13/2023,SO67419,2,477,11203,6,1
04.02.2024,1/19/2023,SO67419,2,479,11203,6,2
04.02.2024,2/21/2023,SO67419,1,491,11203,6,3
04.02.2024,01.08.2023,SO67423,2,477,16481,9,3
04.02.2024,1/18/2023,SO67423,2,478,16481,9,2
04.02.2024,03.01.2023,SO67423,1,214,16481,9,4
04.02.2024,12.11.2022,SO67423,1,485,16481,9,1
04.02.2024,12.10.2022,SO67480,1,220,13107,9,2
04.02.2024,01.06.2023,SO67480,1,577,13107,9,1
04.02.2024,1/29/2023,SO67422,2,480,24884,9,2
04.02.2024,03.02.2023,SO67422,2,538,24884,9,1
04.02.2024,3/18/2023,SO67438,2,477,13988,6,2
04.02.2024,12.06.2022,SO67438,2,478,13988,6,1
04.02.2024,02.04.2023,SO67438,1,220,13988,6,3
04.02.2024,12/14/2022,SO67425,2,528,13009,9,1
04.02.2024,12.09.2022,SO67425,1,215,13009,9,2
04.02.2024,12/16/2022,SO67467,2,477,27280,4,3
04.02.2024,1/16/2023,SO67467,2,479,27280,4,2
04.02.2024,1/30/2023,SO67467,1,574,27280,4,1
04.02.2024,1/15/2023,SO67428,1,215,14697,10,2
04.02.2024,12/14/2022,SO67428,1,360,14697,10,1
04.02.2024,3/16/2023,SO67457,2,223,18237,6,3
04.02.2024,12/23/2022,SO67457,2,478,18237,6,2
04.02.2024,3/14/2023,SO67457,1,360,18237,6,1
04.02.2024,3/18/2023,SO67457,1,477,18237,6,4
04.02.2024,01.08.2023,SO67441,2,480,15855,4,3
04.02.2024,01.07.2023,SO67441,2,528,15855,4,1
04.02.2024,12.07.2022,SO67441,1,485,15855,4,2
04.02.2024,2/24/2023,SO67452,2,480,17807,10,2
04.02.2024,01.06.2023,SO67452,1,530,17807,10,1
04.02.2024,2/20/2023,SO67420,2,464,17302,9,4
04.02.2024,02.08.2023,SO67420,2,529,17302,9,1
04.02.2024,12.07.2022,SO67420,2,539,17302,9,2
04.02.2024,1/31/2023,SO67420,1,214,17302,9,3
04.02.2024,12/25/2022,SO67472,2,480,24099,8,3
04.02.2024,02.01.2023,SO67472,2,538,24099,8,2
04.02.2024,01.04.2023,SO67472,1,606,24099,8,1
04.02.2024,2/15/2023,SO67449,2,530,13694,10,1
04.02.2024,2/18/2023,SO67449,2,541,13694,10,2
04.02.2024,01.10.2023,SO67453,1,235,12633,10,1
04.02.2024,3/18/2023,SO67437,3,536,23353,1,1
04.02.2024,01.12.2023,SO67437,2,480,23353,1,3
04.02.2024,01.01.2023,SO67437,2,484,23353,1,4
04.02.2024,2/24/2023,SO67437,2,528,23353,1,2
04.02.2024,03.06.2023,SO67469,2,529,23582,4,2
04.02.2024,12.05.2022,SO67469,2,538,23582,4,3
04.02.2024,02.11.2023,SO67469,1,472,23582,4,4
04.02.2024,02.09.2023,SO67469,1,606,23582,4,1
04.02.2024,01.02.2023,SO67434,2,539,29022,1,1
04.02.2024,03.06.2023,SO67434,1,214,29022,1,3
04.02.2024,1/15/2023,SO67434,1,529,29022,1,2
04.02.2024,01.12.2023,SO67466,2,223,29275,4,2
04.02.2024,03.04.2023,SO67466,1,565,29275,4,1
04.02.2024,12/31/2022,SO67433,2,466,29246,4,4
04.02.2024,1/29/2023,SO67433,2,529,29246,4,2
04.02.2024,12/31/2022,SO67433,2,539,29246,4,1
04.02.2024,2/27/2023,SO67433,1,215,29246,4,3
04.02.2024,12/17/2022,SO67432,1,226,17989,8,2
04.02.2024,01.08.2023,SO67432,1,580,17989,8,1
04.02.2024,02.10.2023,SO67450,2,480,13599,10,3
04.02.2024,03.04.2023,SO67450,2,530,13599,10,2
04.02.2024,12/31/2022,SO67450,2,541,13599,10,1
04.02.2024,03.02.2023,SO67462,1,362,15218,9,1
04.02.2024,3/18/2023,SO67462,1,487,15218,9,2
04.02.2024,1/13/2023,SO67431,2,223,15622,8,3
04.02.2024,1/22/2023,SO67431,1,215,15622,8,2
04.02.2024,3/16/2023,SO67431,1,598,15622,8,1
04.03.2024,1/27/2023,SO67526,1,214,13681,7,3
04.03.2024,01.11.2023,SO67526,1,528,13681,7,1
04.03.2024,12/13/2022,SO67526,1,537,13681,7,2
04.03.2024,12/31/2022,SO67571,2,480,16298,8,4
04.03.2024,1/19/2023,SO67571,2,530,16298,8,3
04.03.2024,12/14/2022,SO67571,2,541,16298,8,2
04.03.2024,12/26/2022,SO67571,1,574,16298,8,1
04.03.2024,3/15/2023,SO67487,2,536,16690,9,1
04.03.2024,1/23/2023,SO67487,1,472,16690,9,2
04.03.2024,12/26/2022,SO67522,2,528,17645,10,1
04.03.2024,12/19/2022,SO67491,1,215,15231,9,1
04.03.2024,2/23/2023,SO67491,1,462,15231,9,2
04.03.2024,1/13/2023,SO67492,1,235,11370,9,1
04.03.2024,1/18/2023,SO67536,2,477,25644,7,3
